company,id,year,net_sales,other_sales,op_profit_ebit,prof_after_net_fin_items,results,sub_unpaid_cap,fixed_assets,current_assets,assets,equity,untaxed_reserves,provisions,lt_liabilities,curr_liabilities,lia_and_equity,salar_board_ceo,royalties_board_ceo,sal_other_empl,perf_other_empl,social_exp,dividends,revenue,num_employes,net_sales_empl,pers_cost_empl,op_prof_ebitda,net_change,du_pont_model,prof_margin,gross_prof,working_cap,solidity,quick_ratio
Iskällans Bygg AB,5565218319,2013,14718,-,582,558,403,0,213,2099,2312,594,200,0,0,1518,2312,530,-,70,-,219,200,14718,2,7359,437,600,"16,13%","25,17%","3,95%","17,18%","3,95%","32,07%","138,27%"
Spotland AB,5567117972,2015,95,-,-315,-315,-315,0,1200,320,1520,111,0,0,0,1409,1520,0,-,74,-,23,0,95,0,-,-,-310,"-98,65%","-20,72%","-331,58%","100,00%","-1146,32%","7,30%","22,71%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2019,23716,9,2372,2373,1498,0,1698,8513,10211,3916,2295,0,0,4000,10211,-,-,-,-,-,200,23725,13,1824,608,2926,"44,27%","23,32%","10,04%","59,61%","19,03%","55,88%","210,33%"
Nacka Hisservice AB,5566082250,2011,9221,-,1640,1668,1214,0,1925,5427,7352,5694,0,0,0,1658,7352,360,-,1634,-,713,1000,9221,5,1844,553,1685,-,"22,78%","18,17%","100,00%","40,87%","77,45%","327,32%"
Ljusdals Väg och Schakt Aktiebolag,5563836682,2016,26435,-,3151,2893,3142,0,2689,9871,12559,2449,2144,0,580,7387,12559,-,-,-,-,-,0,26435,10,2644,533,3859,"-10,13%","25,10%","11,92%","47,20%","9,40%","32,82%","93,81%"
Per Palmén Maskin AB,5568811961,2016,19891,22,4160,4158,2843,0,1700,12683,14383,7912,2160,0,0,4311,14383,-,-,-,-,0,1800,19913,12,1658,443,4406,"3,92%","28,92%","20,91%","60,81%","42,09%","66,72%","292,02%"
Stockholm Design Lab Aktiebolag,5565512893,2014,23549,-,2891,3037,2775,0,38,6921,6960,4019,0,0,0,2941,6960,900,-,3534,-,1708,0,23549,16,1472,407,2907,"158,16%","43,79%","12,94%","100,00%","16,90%","57,74%","235,33%"
Ordning och reda med Vera AB,5569535569,2014,3483,18,609,598,463,0,151,910,1061,513,0,0,104,444,1061,-,-,1779,0,569,400,3501,7,498,341,649,-,"57,40%","17,48%","100,00%","13,38%","48,35%","204,95%"
BTF mark & trädgård AB,5564618253,2010,7298,21,367,283,283,0,615,2207,2822,753,0,0,1200,870,2822,66,0,695,0,215,0,7319,2,3649,511,552,-,"13,08%","5,06%","100,00%","18,32%","26,68%","213,22%"
Me3oEntreprenad AB,5566778493,2012,1140,34,61,80,9,0,474,930,1405,148,621,0,0,636,1405,300,300,0,-,142,0,1174,1,1140,623,118,"-57,51%","5,77%","7,11%","100,00%","25,79%","43,11%","146,23%"
Iskällans Bygg AB,5565218319,2012,12674,-,916,535,152,0,105,2124,2229,321,200,0,0,1708,2229,495,-,45,-,219,130,12674,2,6337,392,930,"-10,72%","41,09%","7,23%","19,16%","3,28%","21,01%","124,36%"
Naturgolv i Stockholm AB,5567402259,2019,23618,92,3363,3360,2180,0,3467,8239,11706,6367,1970,0,559,2811,11706,-,-,-,-,-,0,23710,11,2147,572,3477,"-20,04%","28,73%","14,24%","52,29%","22,98%","67,52%","242,69%"
Kungälvs Byggnadsställningar AB,5568504277,2019,23362,331,303,256,1015,0,3061,2180,5241,1291,500,0,0,3450,5241,-,-,-,-,-,1000,23693,9,2596,517,780,"36,61%","5,78%","1,30%","27,86%","-5,44%","32,07%","63,19%"
Spotland AB,5567117972,2014,7049,27,1760,1726,1726,0,5,2458,2464,1726,0,0,0,738,2464,-,-,1172,-,324,1500,7076,3,2350,535,1816,"12,78%","71,43%","24,97%","86,59%","24,40%","70,05%","333,06%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2018,16439,11,1489,1479,973,0,1499,5492,6991,2619,1834,0,127,2412,6991,-,-,-,-,-,200,16450,11,1494,579,2007,"11,40%","21,34%","9,08%","64,76%","18,74%","57,92%","225,50%"
Ljusdals Väg och Schakt Aktiebolag,5563836682,2015,29414,207,-3295,-3638,-2998,0,3626,8585,12212,-693,2467,0,1028,9410,12212,-,-,5067,-,1670,0,29621,15,1961,457,-2471,"49,70%","-26,97%","-11,20%","24,79%","-2,80%","10,08%","62,92%"
Per Palmén Maskin AB,5568811961,2015,19140,-,4012,4009,3124,0,363,10852,11215,6719,1664,0,16,2816,11215,-,-,3328,-,1170,150,19140,10,1914,458,4062,"10,41%","35,78%","20,97%","54,99%","41,99%","71,48%","374,68%"
Stockholm Design Lab Aktiebolag,5565512893,2013,9122,240,-2047,-2066,-2066,0,44,4711,4755,1244,0,0,0,3512,4755,900,-,3568,-,1978,0,9362,13,702,512,-2022,"-31,19%","-42,90%","-22,36%","100,00%","13,14%","26,16%","116,51%"
Me3oEntreprenad AB,5566778493,2011,2683,453,316,335,188,0,125,1872,1996,338,564,0,0,1094,1996,880,400,308,-,565,200,3136,2,1342,898,341,"-38,39%","16,78%","12,49%","100,00%","29,00%","37,76%","171,12%"
Iskällans Bygg AB,5565218319,2011,14196,-,94,60,35,0,25,1898,1923,269,0,0,137,1517,1923,480,-,0,-,310,100,14196,1,14196,794,108,"97,85%","4,94%","0,67%","13,44%","2,68%","13,99%","111,93%"
Naturgolv i Stockholm AB,5567402259,2018,29539,17,51,48,97,0,1405,8211,9616,4187,1369,0,666,3394,9616,-,-,-,-,-,0,29556,11,2685,566,167,"-14,17%","0,55%","0,18%","31,95%","16,31%","54,65%","230,29%"
Kungälvs Byggnadsställningar AB,5568504277,2018,17101,649,2738,2669,869,0,3185,6661,9846,1276,1550,0,709,6311,9846,0,0,0,0,0,1000,17750,15,1140,514,3042,"99,78%","27,81%","16,01%","66,29%","2,05%","25,24%","105,55%"
Spotland AB,5567117972,2013,6250,1,-1628,-1769,-1659,0,467,3002,3469,110,0,0,2500,859,3469,0,-,426,-,130,0,6251,-,-,-,-1393,"15,25%","-46,93%","-26,05%","66,45%","34,29%","3,17%","239,46%"
Linotol Armerad Betong AB,5591852131,2019,23595,87,-1154,-1158,-923,0,839,5582,6421,127,0,0,0,6294,6421,-,-,-,-,-,0,23682,24,983,782,-1048,-,"-17,97%","-4,89%","95,47%","-3,02%","1,98%","88,69%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2017,14757,37,754,744,445,0,1297,5222,6519,1845,1619,0,178,2876,6519,-,-,-,-,-,200,14794,10,1476,563,1176,"-6,29%","11,57%","5,11%","60,25%","15,90%","47,67%","180,15%"
Vreta Grävtjänst AB,5569302127,2019,23346,336,944,854,280,0,6292,5508,11800,647,1979,0,3636,5539,11800,-,-,-,-,-,200,23682,6,3891,591,1694,"120,97%","8,00%","4,04%","31,50%","-0,13%","18,56%","98,72%"
Ljusdals Väg och Schakt Aktiebolag,5563836682,2014,19648,9,381,26,476,0,3539,10863,14401,2306,2907,0,4246,4943,14401,-,-,3255,-,986,0,19657,9,2183,486,1245,"18,13%","2,65%","1,94%","42,42%","30,13%","31,76%","167,87%"
Per Palmén Maskin AB,5568811961,2014,17336,-,2922,2939,1737,0,30,8228,8258,3745,1664,0,17,2832,8258,-,-,2971,-,987,150,17336,9,1926,445,2930,"31,84%","35,60%","16,96%","53,45%","31,13%","61,07%","287,71%"
Stockholm Design Lab Aktiebolag,5565512893,2012,13256,380,130,124,63,0,69,5170,5239,3310,0,0,0,1929,5239,900,-,4358,-,2362,0,13636,10,1326,787,188,"-14,37%","2,75%","1,09%","100,00%","24,45%","63,18%","248,32%"
Me3oEntreprenad AB,5566778493,2010,4355,-,426,424,234,0,196,1437,1633,350,497,0,0,785,1633,200,-,824,-,584,200,4355,3,1452,578,502,-,"26,15%","9,80%","100,00%","14,97%","43,86%","183,06%"
Iskällans Bygg AB,5565218319,2010,7175,-,230,201,147,0,61,1010,1071,434,0,0,0,637,1071,480,-,0,-,293,200,7175,1,7175,776,248,-,"21,48%","3,21%","22,68%","5,20%","40,52%","127,16%"
Naturgolv i Stockholm AB,5567402259,2017,34415,113,1165,1160,499,0,1171,9339,10510,4090,1418,0,866,4136,10510,-,-,-,-,-,0,34528,11,3129,561,1344,"8,98%","11,08%","3,39%","31,58%","15,12%","49,44%","220,12%"
Kungälvs Byggnadsställningar AB,5568504277,2017,8560,263,484,404,311,0,3147,1107,4253,569,0,0,1213,2471,4253,-,-,-,-,-,163,8823,14,611,480,888,"-34,08%","11,38%","5,65%","99,10%","-15,93%","13,38%","44,80%"
Sköndals Golv & Badrum AB,5567452874,2019,23620,88,3865,3862,3053,0,146,6060,6206,3897,0,0,0,2309,6206,-,-,-,-,-,1745,23708,9,2624,509,3940,"-2,17%","62,28%","16,36%","44,66%","15,88%","62,79%","258,73%"
Spotland AB,5567117972,2012,5423,-,-208,-365,-365,0,1122,3540,4661,1769,0,0,2381,512,4661,0,-,517,-,169,0,5423,-,-,-,39,"-41,98%","-4,46%","-3,84%","76,03%","55,84%","37,95%","179,10%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2016,15747,299,955,949,586,0,1384,4292,5676,2200,1462,0,0,2014,5676,-,-,-,-,0,800,16046,9,1750,530,1412,"28,77%","16,83%","6,06%","49,22%","14,47%","58,85%","210,63%"
Vreta Grävtjänst AB,5569302127,2018,10565,270,863,808,130,0,5498,1416,6914,467,1479,0,3377,1592,6914,-,-,-,-,-,100,10835,6,1761,514,1498,"14,25%","12,53%","8,20%","58,08%","-1,67%","23,44%","87,69%"
Ljusdals Väg och Schakt Aktiebolag,5563836682,2013,16632,2798,-526,-1672,-357,0,4162,10831,14993,1829,3511,0,4777,4875,14993,0,0,3331,0,1170,0,19430,10,1663,489,1512,"-40,34%","-3,49%","-3,15%","41,46%","35,81%","30,46%","169,56%"
Per Palmén Maskin AB,5568811961,2013,13149,1,2228,2248,1320,0,0,6239,6239,2159,964,0,4,3113,6239,-,-,2230,0,786,150,13150,6,2192,515,2228,"27,29%","36,03%","17,10%","53,21%","23,77%","46,66%","196,98%"
Stockholm Design Lab Aktiebolag,5565512893,2011,15480,2,94,69,69,0,58,7362,7420,3247,0,0,0,4173,7420,810,-,3360,-,2050,0,15482,10,1548,640,143,"-11,88%","1,37%","0,66%","100,00%","20,60%","43,76%","176,42%"
Naturgolv i Stockholm AB,5567402259,2016,31578,65,2025,2023,1177,0,1694,8078,9772,3591,1020,0,1199,3963,9772,-,-,-,-,-,0,31643,12,2632,535,2240,"4,61%","20,82%","6,44%","36,00%","13,03%","44,89%","194,45%"
Kungälvs Byggnadsställningar AB,5568504277,2016,12986,281,988,911,707,0,2905,2643,5548,883,0,0,954,3711,5548,-,-,7469,-,2615,625,13267,20,649,538,1232,"32,54%","17,84%","7,62%","98,62%","-8,22%","15,92%","71,22%"
Sköndals Golv & Badrum AB,5567452874,2018,24143,102,3392,3386,2634,0,95,8669,8764,5843,31,0,0,2890,8764,-,-,-,-,-,3000,24245,9,2683,497,3442,"-3,47%","38,70%","14,05%","42,70%","23,94%","66,95%","299,97%"
Spotland AB,5567117972,2011,9346,-,871,540,540,0,1368,5057,6425,2134,0,0,3802,489,6425,0,-,117,-,31,0,9346,-,-,-,1229,"84,81%","13,56%","9,32%","77,26%","48,88%","33,21%","279,14%"
PL 500 Bygg AB,5565882858,2019,23638,42,2329,2328,1407,0,296,6210,6506,2141,1272,0,137,2956,6506,0,0,0,0,0,0,23680,9,2626,426,2403,"86,76%","35,80%","9,85%","32,86%","13,77%","48,16%","210,08%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2015,12229,-,492,481,456,0,863,3798,4661,1814,1273,0,0,1573,4661,-,-,2483,-,904,200,12229,8,1529,493,1071,"15,80%","10,56%","4,02%","52,95%","18,19%","60,22%","238,14%"
Vreta Grävtjänst AB,5569302127,2017,9247,655,476,458,11,0,4434,1203,5637,436,854,200,2853,1295,5637,-,-,-,-,-,100,9902,6,1541,480,853,"-19,42%","8,44%","5,15%","52,81%","-0,99%","19,55%","91,35%"
Ljusdals Väg och Schakt Aktiebolag,5563836682,2012,27879,141,48,-610,102,0,9897,11881,21778,2186,4941,0,7308,7343,21778,908,-,4272,-,1861,0,28020,16,1742,480,2620,"-43,58%","0,25%","0,19%","98,53%","16,28%","26,76%","110,27%"
Per Palmén Maskin AB,5568811961,2012,10330,2,1603,1612,889,0,0,4965,4965,989,404,0,1703,1869,4965,-,-,2211,-,769,150,10332,7,1476,437,1603,-,"32,53%","15,63%","61,28%","29,97%","25,92%","265,65%"
Stockholm Design Lab Aktiebolag,5565512893,2010,17566,-,-654,-663,-663,0,107,6088,6195,3178,0,0,0,3017,6195,741,-,4680,-,2773,0,17566,12,1464,702,-608,-,"-10,12%","-3,57%","100,00%","17,48%","51,30%","201,79%"
Naturgolv i Stockholm AB,5567402259,2015,30185,13,1226,1249,687,0,1272,8993,10265,2414,510,0,1437,5904,10265,-,-,4741,-,1821,0,30198,13,2322,520,1412,"55,61%","12,32%","4,19%","34,07%","10,23%","27,39%","147,70%"
Kungälvs Byggnadsställningar AB,5568504277,2015,9798,53,465,456,350,0,74,2914,2988,425,0,0,0,2562,2988,0,-,6058,-,1902,250,9851,20,490,418,495,"14,96%","15,63%","4,77%","98,05%","3,59%","14,22%","113,74%"
Sköndals Golv & Badrum AB,5567452874,2017,25011,138,3704,3701,2862,0,121,7814,7934,4869,29,0,0,3036,7934,-,-,-,-,-,1660,25149,10,2501,490,3754,"40,80%","46,70%","14,81%","42,21%","19,10%","61,65%","257,38%"
Spotland AB,5567117972,2010,5057,2807,1587,1495,1495,0,978,6577,7555,1595,0,0,5465,495,7555,0,-,0,-,0,0,7864,0,-,-,1739,-,"23,96%","35,79%","81,21%","120,27%","21,11%","204,04%"
PL 500 Bygg AB,5565882858,2018,12657,-,1074,1073,626,0,0,2788,2788,1094,741,0,0,953,2788,-,-,-,-,-,360,12657,6,2110,464,1074,"24,47%","38,52%","8,49%","37,99%","14,50%","59,97%","292,55%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2014,10560,-,609,589,492,0,1232,3354,4586,1858,1380,0,50,1298,4586,-,-,2296,-,773,500,10560,8,1320,442,1239,"-18,90%","13,28%","5,77%","65,71%","19,47%","63,99%","252,08%"
Vreta Grävtjänst AB,5569302127,2016,11476,8,840,827,453,0,946,2360,3306,585,414,200,191,1916,3306,-,-,-,-,-,100,11484,5,2295,338,1077,"59,88%","25,41%","7,32%","38,36%","3,87%","27,46%","122,13%"
Ljusdals Väg och Schakt Aktiebolag,5563836682,2011,49414,939,1994,1143,301,0,16394,11051,27445,2084,5913,0,10075,9373,27445,1489,0,6773,0,2937,0,50353,19,2601,639,6089,"14,23%","7,27%","4,04%","86,25%","3,40%","23,47%","80,11%"
Naturgolv i Stockholm AB,5567402259,2014,19398,-,92,-298,45,0,1070,4729,5799,1727,171,0,1567,2334,5799,-,-,4475,0,1636,0,19398,12,1617,517,268,"-2,60%","1,62%","0,48%","41,93%","12,35%","32,08%","196,70%"
Kungälvs Byggnadsställningar AB,5568504277,2014,8523,-,33,28,17,0,79,2278,2357,75,0,0,0,2282,2357,-,-,5143,-,1650,0,8523,22,387,319,63,"32,57%","1,57%","0,43%","89,91%","-0,05%","3,18%","99,82%"
Sköndals Golv & Badrum AB,5567452874,2016,17764,111,2564,2537,1966,0,140,5909,6048,2107,7,0,0,3935,6048,-,-,-,-,-,100,17875,9,1974,493,2614,"19,04%","42,39%","14,43%","49,17%","11,11%","34,93%","149,96%"
PL 500 Bygg AB,5565882858,2017,10169,-,126,125,67,0,0,1934,1934,668,472,0,0,794,1934,-,-,-,-,-,200,10169,6,1695,461,126,"7,77%","6,51%","1,24%","37,82%","11,21%","53,58%","243,58%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2013,13021,80,891,865,475,0,1699,3609,5308,1516,1436,0,170,2186,5308,-,-,2163,-,776,150,13101,8,1628,417,1403,"-4,02%","16,79%","6,84%","48,68%","10,93%","49,66%","161,16%"
Vreta Grävtjänst AB,5569302127,2015,7178,-,74,66,17,0,724,542,1267,132,169,0,119,846,1267,-,-,972,-,300,0,7178,5,1436,270,277,"32,93%","6,47%","1,14%","40,36%","-4,24%","20,82%","62,29%"
Ljusdals Väg och Schakt Aktiebolag,5563836682,2010,43259,16,1863,1606,296,0,15041,15073,30115,1983,5481,0,7520,15131,30115,1153,-,5100,-,2239,200,43275,19,2277,505,4532,-,"6,25%","4,35%","100,00%","-0,13%","20,00%","99,62%"
Naturgolv i Stockholm AB,5567402259,2013,19915,25,425,396,192,0,1281,5154,6436,1682,657,0,1190,2906,6436,0,-,3649,-,1320,0,19940,11,1810,455,595,"25,81%","6,65%","2,15%","36,49%","11,29%","34,10%","172,71%"
Kungälvs Byggnadsställningar AB,5568504277,2013,6429,-,1160,1157,908,0,128,2404,2532,958,0,0,0,1574,2532,0,-,3287,-,1065,900,6429,18,357,259,1196,"-6,46%","45,89%","18,07%","99,86%","12,91%","37,84%","152,73%"
Sköndals Golv & Badrum AB,5567452874,2015,14923,69,1878,1877,1487,0,119,3969,4088,1641,0,0,0,2447,4088,-,-,2399,-,919,1500,14992,7,2132,478,1936,"20,17%","45,94%","12,58%","44,09%","10,20%","40,14%","159,05%"
PL 500 Bygg AB,5565882858,2016,9436,152,729,728,421,0,0,2496,2496,801,437,0,0,1258,2496,-,-,-,-,0,200,9588,6,1573,349,729,"28,61%","29,21%","7,73%","40,19%","13,12%","45,75%","198,41%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2012,13566,12,821,765,482,0,1669,3166,4834,1141,1184,0,450,2059,4834,0,-,1990,-,676,100,13578,7,1938,438,1327,"42,29%","16,98%","6,05%","51,06%","8,16%","41,66%","149,20%"
Vreta Grävtjänst AB,5569302127,2014,5400,23,126,100,4,0,766,813,1579,115,128,0,297,1040,1579,-,-,985,-,300,0,5423,5,1080,257,287,"103,01%","7,98%","2,33%","47,02%","-4,20%","13,61%","76,44%"
Naturgolv i Stockholm AB,5567402259,2012,15829,57,477,451,209,0,1028,2825,3853,1490,535,0,111,1717,3853,0,-,3296,-,1102,0,15886,10,1583,446,565,"20,57%","12,43%","3,03%","40,09%","7,00%","48,90%","157,72%"
Kungälvs Byggnadsställningar AB,5568504277,2012,6873,-,343,344,184,0,162,1880,2043,234,88,0,0,1721,2043,-,-,4431,-,1062,0,6873,16,430,365,363,-,"17,08%","5,08%","99,04%","2,31%","14,63%","109,24%"
Sköndals Golv & Badrum AB,5567452874,2014,12418,42,1398,1398,1398,0,59,2954,3013,1664,0,0,0,1349,3013,-,-,2208,-,822,910,12460,7,1774,437,1453,"-21,00%","46,40%","11,26%","47,21%","12,92%","55,23%","218,98%"
PL 500 Bygg AB,5565882858,2015,7337,-,779,778,452,0,0,1496,1496,580,252,0,0,664,1496,-,-,1210,-,380,200,7337,5,1467,320,779,"46,53%","52,07%","10,62%","40,10%","11,34%","51,91%","223,80%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2011,9534,-,671,605,170,0,2017,2363,4380,759,1077,0,685,1860,4380,420,-,1551,-,635,100,9534,7,1362,429,1032,"85,67%","15,32%","7,04%","61,75%","5,28%","35,45%","122,53%"
Vreta Grävtjänst AB,5569302127,2013,2660,-,55,35,1,0,694,266,960,51,33,0,358,519,960,0,-,744,-,232,0,2660,4,665,244,137,-,"5,73%","2,07%","67,07%","-9,51%","7,99%","51,25%"
Naturgolv i Stockholm AB,5567402259,2011,13129,-,320,314,217,0,926,2495,3422,1281,400,0,102,1639,3422,345,-,2030,-,621,0,13129,7,1876,428,395,"-14,36%","9,50%","2,48%","100,00%","6,52%","46,05%","145,09%"
Sköndals Golv & Badrum AB,5567452874,2013,15718,6,719,665,665,0,83,2055,2138,766,0,0,0,1372,2138,-,-,3651,-,1160,0,15724,11,1429,446,770,"22,10%","33,63%","4,57%","50,65%","4,35%","35,83%","149,78%"
PL 500 Bygg AB,5565882858,2014,5007,-,115,109,80,0,0,728,728,208,58,0,0,462,728,644,0,706,0,396,80,5007,5,1001,318,115,"66,62%","15,80%","2,30%","100,00%","5,31%","34,79%","157,58%"
Målerifirma Rose Bergström & Son Aktiebolag,5564601119,2010,5135,-,265,245,77,0,783,2202,2984,790,710,0,388,1097,2984,250,-,1100,-,404,0,5135,5,1027,416,436,-,"8,88%","5,16%","76,75%","21,52%","44,01%","193,53%"
Isolerservice i Sydsverige Aktiebolag,5562057249,2019,23663,7,3179,3458,1621,0,5797,14312,20109,9836,4286,0,4000,1987,20109,-,-,-,-,-,1500,23670,9,2629,613,3652,"7,01%","17,23%","14,64%","51,93%","52,09%","65,54%","700,96%"
U Rossetti förvaltning AB,5566663471,2019,23633,30,-20,-171,1221,0,182,10041,10223,6515,0,0,0,3709,10223,-,-,-,-,-,0,23663,-,-,-,26,"363,94%","-0,20%","-0,08%","1,59%","26,79%","63,73%","270,72%"
Naturgolv i Stockholm AB,5567402259,2010,15331,4,1175,1166,661,0,436,3076,3512,1064,400,0,27,2021,3512,300,200,1664,-,595,0,15335,5,3066,544,1262,-,"33,49%","7,67%","100,00%","6,88%","38,69%","147,01%"
Sköndals Golv & Badrum AB,5567452874,2012,12873,11,-2364,-2366,-2350,0,135,1848,1983,101,0,0,0,1882,1983,-,-,4130,-,1486,2,12884,12,1073,477,-2313,"-43,81%","-118,36%","-18,23%","100,00%","-0,26%","5,09%","98,19%"
PL 500 Bygg AB,5565882858,2013,3005,-,288,287,192,0,25,623,648,258,58,0,0,333,648,310,-,446,-,237,130,3005,3,1002,326,319,"1253,60%","44,44%","9,58%","100,00%","9,65%","46,80%","187,09%"
LGP Byggservice AB,5568366479,2020,23169,505,-83,-107,30,0,549,4356,4905,327,255,557,0,3766,4905,-,-,-,-,-,0,23674,16,1448,536,-30,"-33,42%","-1,69%","-0,36%","50,94%","2,55%","10,72%","115,67%"
Isolerservice i Sydsverige Aktiebolag,5562057249,2018,22113,-,2632,3664,1321,0,6131,10566,16697,9715,4344,0,1000,1638,16697,-,-,-,-,-,1500,22113,9,2457,604,2935,"9,25%","22,78%","17,20%","51,23%","40,37%","78,48%","625,34%"
Structor Värmland AB,5567165153,2019,23120,536,4636,4623,3643,0,765,10982,11747,4218,2406,167,0,4956,11747,-,-,-,-,-,3450,23656,21,1101,671,5147,"-6,68%","39,47%","20,05%","100,00%","26,06%","51,88%","221,59%"
U Rossetti förvaltning AB,5566663471,2018,5094,14,-109,-109,193,0,0,17766,17766,5793,1740,0,6920,3313,17766,-,-,-,-,-,0,5108,-,-,-,-109,"4329,57%","-0,61%","-2,14%","0,65%","283,73%","40,25%","27,41%"
Opalab Relining AB,5569009953,2019,23433,240,-1447,-1566,1536,0,2443,6091,8534,1702,0,0,4479,2353,8534,-,-,-,-,-,0,23673,16,1465,574,-932,"25,39%","-16,96%","-6,18%","52,62%","15,95%","19,94%","258,86%"
Sköndals Golv & Badrum AB,5567452874,2011,22911,118,1209,1199,851,0,164,5068,5232,1941,16,0,0,3276,5232,10423,-,3023,-,1534,900,23029,11,2083,519,1256,"24,72%","23,18%","5,29%","100,00%","7,82%","37,32%","154,70%"
PL 500 Bygg AB,5565882858,2012,222,-,-68,-64,-64,0,56,54,110,66,0,0,0,44,110,0,-,64,-,20,0,222,1,222,103,-29,"-7,50%","-57,27%","-28,38%","100,00%","4,50%","60,00%","122,73%"
LGP Byggservice AB,5568366479,2019,34800,-,200,177,44,0,528,4771,5299,296,455,460,0,4087,5299,-,-,-,-,-,0,34800,17,2047,546,268,"-12,62%","3,85%","0,59%","36,89%","1,97%","12,28%","116,74%"
Isolerservice i Sydsverige Aktiebolag,5562057249,2017,20241,73,2001,2201,1525,0,2844,12597,15441,9894,3896,0,0,1651,15441,-,-,-,-,-,1500,20314,8,2530,590,2282,"5,39%","14,29%","10,90%","48,00%","54,08%","83,76%","731,01%"
Structor Värmland AB,5567165153,2018,24776,557,6149,6140,4884,0,1155,12948,14103,5778,2426,0,0,5899,14103,-,-,-,-,-,5003,25333,22,1126,638,6660,"-6,96%","43,60%","24,82%","100,00%","28,45%","54,39%","219,49%"
U Rossetti förvaltning AB,5566663471,2017,115,-,-102,-102,274,0,0,16920,16920,6000,2100,0,0,8820,16920,0,-,0,-,0,0,115,0,-,-,-102,"-71,46%","-0,60%","-88,70%","20,87%","7043,48%","45,14%","78,65%"
Opalab Relining AB,5569009953,2018,18688,26,-2483,-2573,-1652,0,2246,4385,6631,166,0,0,2901,3564,6631,-,-,-,-,-,0,18714,14,1335,741,-2193,"17,85%","-37,43%","-13,28%","67,02%","4,39%","2,50%","123,04%"
Sköndals Golv & Badrum AB,5567452874,2010,18370,109,1986,1985,1451,0,89,3982,4071,2090,0,0,0,1981,4071,926,-,1749,-,1132,1000,18479,7,2624,553,2009,-,"48,78%","10,81%","100,00%","10,89%","51,34%","201,01%"
PL 500 Bygg AB,5565882858,2011,240,12,34,27,19,0,95,584,679,480,0,0,0,198,679,0,-,3,-,1,0,252,1,240,-,73,"-72,03%","5,01%","14,17%","100,00%","160,83%","70,69%","294,95%"
LGP Byggservice AB,5568366479,2018,39825,-,499,491,200,0,720,5594,6314,252,375,363,183,5140,6314,-,-,-,-,-,0,39825,16,2489,601,573,"49,95%","7,90%","1,25%","36,53%","1,14%","8,62%","108,83%"
Isolerservice i Sydsverige Aktiebolag,5562057249,2016,19205,-,2138,2142,1461,0,5401,11396,16798,9868,3672,0,1500,1757,16798,-,-,-,-,-,1500,19205,7,2744,602,2345,"12,49%","12,78%","11,17%","47,98%","50,19%","75,80%","620,94%"
Structor Värmland AB,5567165153,2017,26629,311,7229,7223,4964,0,1594,12946,14539,5379,2940,0,0,6220,14539,-,-,-,-,-,4485,26940,21,1268,700,7707,"28,61%","49,72%","27,15%","100,00%","25,26%","52,77%","208,14%"
U Rossetti förvaltning AB,5566663471,2016,403,-,34,19,4,0,0,9130,9130,6125,2559,0,0,445,9130,0,-,0,-,0,0,403,0,-,-,34,"47,08%","0,37%","8,44%","67,00%","2155,09%","88,95%","2051,69%"
Opalab Relining AB,5569009953,2017,15858,81,104,58,39,0,0,2578,2578,169,521,0,681,1208,2578,-,-,-,-,0,0,15939,8,1982,712,104,"3,57%","4,11%","0,67%","56,60%","8,64%","22,32%","213,41%"
PL 500 Bygg AB,5565882858,2010,858,362,223,322,322,0,159,641,800,461,0,0,0,339,800,107,0,304,0,194,0,1220,2,429,307,262,-,"40,38%","37,65%","100,00%","35,20%","57,63%","189,09%"
LGP Byggservice AB,5568366479,2017,26558,212,619,614,640,0,587,6453,7039,702,200,267,0,5871,7039,-,-,-,-,-,650,26770,15,1771,607,653,"36,73%","8,79%","2,33%","51,16%","2,19%","12,19%","109,91%"
Isolerservice i Sydsverige Aktiebolag,5562057249,2015,17072,102,2267,2259,1542,0,5670,9251,14921,9908,3420,0,0,1594,14921,-,-,2689,-,1263,1500,17174,6,2845,664,2474,"8,26%","15,24%","13,32%","51,04%","44,85%","84,28%","561,86%"
Structor Värmland AB,5567165153,2016,20706,165,5719,5718,3869,0,1482,9857,11339,4555,2190,0,0,4595,11339,-,-,0,-,0,4140,20871,19,1090,591,6014,"33,87%","50,45%","27,62%","100,00%","25,41%","55,24%","214,52%"
U Rossetti förvaltning AB,5566663471,2015,274,-,9,6,29,0,0,10223,10223,6621,2559,0,0,1043,10223,0,-,0,-,0,0,274,0,-,-,9,"-99,16%","0,12%","4,38%","81,39%","3350,36%","84,29%","980,15%"
